invoice_id,age,annual_income,days_past_due,outstanding_amount,true_pd,true_lgd,default_flag
INV_00332,35.8,38820.27,13,5145.35,0.1313295966402679,0.5491297035229263,0
INV_00333,28.2,103317.73,12,9582.31,0.08463072371319548,0.3343288304397943,0
INV_00334,44.8,38675.39,25,4450.65,0.16235996460620503,0.3126477447657372,0
INV_00335,33.5,63941.73,17,6471.37,0.12022583702180707,0.854012464562253,0
INV_00336,26.7,47002.91,41,5160.32,0.2023439113447346,0.5436702668477585,1
INV_00337,31.8,43599.28,14,4023.52,0.1297076571651532,0.748738481727281,0
INV_00338,39.1,66288.04,18,5664.11,0.12059426917935308,0.5791289119097506,0
INV_00339,29.4,94830.1,3,8660.14,0.07553671298038764,0.8314596034960765,0
INV_00340,26.8,46490.88,37,3865.2,0.1899334623077789,0.7342119157184743,0
INV_00341,37.4,99420.51,11,9939.08,0.08524090500843241,0.6568418326461609,0
INV_00342,37.4,38087.0,26,2252.57,0.16577719312298606,0.7777754890607256,0
INV_00343,29.9,95572.64,12,8309.84,0.08911801608173288,0.5075377114291413,0
INV_00344,30.3,56139.57,1,5749.48,0.09421735895665884,0.3882048197177311,0
INV_00345,37.3,62011.51,11,6073.48,0.10910612803507073,0.6078790612622167,0
INV_00346,20.5,32034.11,4,3393.64,0.11657749288183175,0.4679188912518533,0
INV_00347,20.9,42803.14,11,4235.27,0.123511876617921,0.8096140124253224,0
INV_00348,27.8,52616.37,8,7780.59,0.10976656024941521,0.694101112817973,0
INV_00349,32.9,89266.06,5,9053.34,0.08145712569437935,0.6769166765109278,1
INV_00350,38.1,48241.31,3,4445.05,0.10300613047132903,0.5000330600062708,0
INV_00351,49.8,36850.68,27,3786.2,0.1699183711903608,0.25654568239554937,0
INV_00352,43.6,59524.21,29,6972.38,0.15308586713970854,0.6301764584860772,1
INV_00353,33.4,134079.45,7,13358.32,0.06245378150278241,0.5086228389200285,0
INV_00354,34.8,62757.63,14,6960.49,0.11471092218010809,0.6854436487214639,0
INV_00355,25.0,47983.02,13,5194.35,0.12388017832233204,0.5495621442601459,0
INV_00356,34.8,59774.53,9,5687.04,0.10670965033372679,0.7800802386962612,0
INV_00357,32.1,35841.83,7,3695.06,0.12012919470156695,0.948081707998197,0
INV_00358,38.2,106759.6,5,12274.88,0.07239268600466102,0.7874861979144091,0
INV_00359,26.7,105760.1,42,10819.09,0.14426422102004893,0.710025466339201,0
INV_00360,40.2,35281.34,36,2542.11,0.1995395409443438,0.8677345738548188,0
INV_00361,50.3,104329.03,11,10113.39,0.0824862169797175,0.8218560527648302,0
INV_00362,33.9,60074.7,26,3893.22,0.1447386594337469,0.7946913340216402,0
INV_00363,39.0,74069.67,14,7544.37,0.10658254887123324,0.7939685755909671,1
INV_00364,41.9,53135.58,2,6625.62,0.09791296669611414,0.9308665841219373,0
INV_00365,31.0,55060.9,35,4164.68,0.1744683549217767,0.4913362345368767,0
INV_00366,37.2,40102.17,5,4159.95,0.11268872820764703,0.43990999253909807,1
INV_00367,35.1,35495.01,25,4534.93,0.16554445578342242,0.8965829150977347,1
INV_00368,36.0,34772.63,15,4568.4,0.13962017869194876,0.58289198100304,0
INV_00369,27.3,90680.23,24,10347.82,0.11493545974947139,0.6919951168383018,1
INV_00370,35.2,58138.93,13,3945.64,0.11605017581270838,0.6332873038264858,0
INV_00371,40.0,36127.97,25,4117.73,0.1649067070491977,0.8451904344998967,0
INV_00372,49.5,55856.38,1,4080.07,0.09439405836131902,0.569308122031547,0
INV_00373,44.6,26942.54,1,1695.92,0.11406160169488422,0.773192391786607,0
INV_00374,56.5,35847.61,46,4405.88,0.2337733741972632,0.8339625271945115,0
INV_00375,27.3,95416.05,28,9699.65,0.11989646126010702,0.7822393415027967,0
INV_00376,43.7,41911.83,36,4917.52,0.1919155918288054,0.8061396672934472,0
INV_00377,36.8,89235.2,13,7994.4,0.0947012450723908,0.7687053745416236,0
INV_00378,56.9,51098.34,13,6583.44,0.12143127204849503,0.9432708594861752,1
INV_00379,26.9,74322.35,16,8120.57,0.11039203446120115,0.3495847907272047,0
INV_00380,26.6,32542.0,6,4143.5,0.12049824550928342,0.6910648474201895,0
INV_00381,29.0,68683.42,27,5788.18,0.1395844087451752,0.7964625895089446,0
INV_00382,18.0,23283.37,36,3499.74,0.21390784195885135,0.48669849546688415,0
INV_00383,29.7,43592.05,48,4043.04,0.23103748050637837,0.2519091807976899,0
INV_00384,27.4,98152.71,15,9204.04,0.09267148536647642,0.3794869957233879,0
INV_00385,36.5,54173.37,11,6042.8,0.11479756506896194,0.9773766711785863,0
INV_00386,38.4,35171.17,36,4100.33,0.1996681192136692,0.6825796589971033,0
INV_00387,53.8,93796.22,28,8532.8,0.12115071539476523,0.6877437567723473,0
INV_00388,44.5,143254.79,41,16381.78,0.1115669147743081,0.5018191106305029,0
INV_00389,29.2,47395.28,22,6553.88,0.14599961843626755,0.7410402919706028,0
INV_00390,26.0,27489.89,43,3354.02,0.23362975537822858,0.48623284521662824,0
INV_00391,39.9,54540.81,2,5884.48,0.09701001358557217,0.9006100160675176,0
INV_00392,21.8,76651.18,23,7994.9,0.12352926022185347,0.4735229005899554,0
INV_00393,53.3,48590.68,2,3309.07,0.100884862737001,0.23308559460588335,0
INV_00394,46.8,23902.05,28,2503.01,0.1867911559794891,0.7146763742503291,1
INV_00395,30.3,72702.58,20,7369.8,0.11999937038839953,0.9118376282768034,0
INV_00396,18.0,38182.57,1,3242.25,0.10602358233474338,0.8811239385511648,0
INV_00397,48.5,43314.88,19,4022.14,0.14204890262335412,0.30340611579368665,0
INV_00398,33.9,27882.21,4,406.93,0.11973759199673494,0.6780102774488752,0
INV_00399,47.4,22270.42,4,1129.77,0.12412623007292228,0.5769082327716489,0
INV_00400,19.1,32122.3,4,4134.06,0.11651116229439124,0.8079175973425043,0
INV_00401,29.0,41665.11,14,5897.71,0.131310978436751,0.7418397812722444,0
INV_00402,35.1,41277.97,3,3184.42,0.1078019044634766,0.2719476973069007,0
INV_00403,35.5,109413.28,3,11124.18,0.0684258179478109,0.4617622853682345,0
INV_00404,30.5,33602.49,6,4458.63,0.11967964484200559,0.809757625997649,1
INV_00405,41.2,85252.93,1,8005.08,0.0775672051944986,0.8328621916190397,0
INV_00406,24.3,57175.49,7,6393.8,0.10460711558830364,0.9533256650527778,0
INV_00407,33.6,118150.8,20,11781.29,0.08911911480366058,0.759866773233419,0
INV_00408,36.2,51484.54,19,6338.86,0.13492984648737075,0.6359080799483489,0
INV_00409,40.1,24443.1,70,1161.86,0.3522942524399815,0.7656827059642671,0
INV_00410,42.1,49369.55,3,3832.38,0.1022471070031381,0.5512150513295724,0
INV_00411,23.8,22459.75,41,2525.51,0.23282650916858508,0.9261434799957984,1
INV_00412,19.7,31905.25,10,3286.73,0.1300411882461164,0.7288900201585546,0
INV_00413,47.8,49727.06,10,4916.38,0.11600848816783516,0.8037049579614667,0
INV_00414,38.3,50289.03,9,5604.74,0.1134970216917753,0.8026298199060516,0
INV_00415,27.5,83737.94,3,7443.14,0.08139326007629015,0.816040659209758,0
INV_00416,50.5,65824.29,14,5212.99,0.11245548954880044,0.7007620837263749,0
INV_00417,36.2,111832.67,31,10683.16,0.11390293854616595,0.34585935051396816,0
INV_00418,46.8,83688.39,42,7980.56,0.16533179671816356,0.6521402233717184,1
INV_00419,35.7,78352.89,66,7551.54,0.25251220493184057,0.5311618848215377,1
INV_00420,55.6,136610.89,31,14930.13,0.09687090783218741,0.8546255122422222,0
INV_00421,52.6,81556.22,20,8926.04,0.11333566736336695,0.5652554265285059,0
INV_00422,32.5,101690.54,14,10702.29,0.08883798937979037,0.6978286256085058,0
INV_00423,44.7,26987.98,42,2920.8,0.230608252320503,0.7206129145571974,1
INV_00424,41.5,46008.26,27,4166.64,0.16069006572541344,0.5153822342414455,0
INV_00425,48.7,64449.42,4,5591.0,0.09431569086592002,0.9048601682815475,0
INV_00426,25.4,55304.55,23,4333.3,0.14142715134015582,0.6632064065916543,0
INV_00427,41.9,37625.14,12,3068.01,0.12997931426239245,0.455856310959671,0
INV_00428,45.6,78841.08,19,7841.19,0.1132568768467835,0.7989859119505949,1
INV_00429,18.0,88768.75,46,7721.89,0.17168699824135597,0.8637799294601677,0
INV_00430,23.2,51289.92,22,5298.51,0.14248789827738698,0.8120116869670058,0
INV_00431,18.0,47088.52,56,4514.41,0.2567259283637588,0.8515014018897021,0
INV_00432,32.3,42076.11,41,3810.31,0.20821509112354225,0.8281139054165969,1
INV_00433,42.2,80565.12,3,9218.05,0.0831431152398925,0.4241598030101885,0
INV_00434,50.0,46655.64,1,2204.95,0.10029833212665551,0.8363122324638237,1
INV_00435,35.7,54474.72,10,5063.74,0.11249892963876557,0.9253070962157174,0
INV_00436,51.3,95923.59,41,7239.92,0.15070562588283556,0.506129632579985,0
INV_00437,21.2,61398.38,6,6378.4,0.09988364529124938,0.8102202481190716,0
INV_00438,18.0,54479.74,24,6210.16,0.14469340932158617,0.6554337380517127,0
INV_00439,34.4,40578.49,13,2706.74,0.12987125574594244,0.8770480062502659,0
INV_00440,38.8,53027.0,28,4079.64,0.1565987091369186,0.5835547972961614,0
INV_00441,34.7,38101.6,4,2111.86,0.11208975708159903,0.5272873224849202,0
INV_00442,18.0,59524.56,6,6016.1,0.101121087279465,0.6293506255526345,1
INV_00443,34.1,42816.19,6,3940.83,0.11276799330987544,0.40387252301724114,1
INV_00444,22.0,45322.28,16,4253.57,0.13297628184007756,0.8230062356645544,0
INV_00445,41.7,53224.96,7,4954.52,0.10734117614225296,0.6930264018741652,0
INV_00446,38.7,119599.72,34,10986.37,0.11442040111281936,0.31602969942304465,0
INV_00447,25.6,63892.96,9,7521.17,0.10387558087453266,0.7282485481187326,0
INV_00448,29.9,32033.73,22,3475.71,0.16055417378362258,0.5187457571740162,0
INV_00449,24.4,46651.4,60,3480.48,0.27341029339354755,0.9406473075873957,0
INV_00450,34.4,41000.6,19,3399.51,0.14412174940492992,0.8816160315316145,0
INV_00451,44.6,40204.15,6,3148.35,0.11469123603754967,0.8970810459584356,0
INV_00452,25.1,40844.25,36,5490.35,0.1931279576949159,0.5233441038106762,0
INV_00453,40.0,47267.23,1,5437.94,0.09989588969844393,0.8831502698112705,0
INV_00454,29.7,38515.74,6,3725.08,0.11594955485136016,0.7826155507607487,1
INV_00455,27.1,38590.52,10,5566.27,0.12461541824140517,0.8518687416131313,0
INV_00456,33.9,41070.21,5,5559.06,0.11198357650786182,0.6597467303878574,0
INV_00457,24.6,40219.09,19,3791.2,0.14482737976330623,0.8689841218179467,0
INV_00458,29.5,36178.25,17,3207.26,0.14338204911502506,0.8429248086416665,0
INV_00459,23.0,71059.46,11,6743.58,0.1028455159428309,0.6356868273476083,0
INV_00460,54.6,44426.98,7,3489.95,0.11365664850872546,0.6916414882949192,0
INV_00461,35.4,48265.45,12,6560.52,0.1214393692735502,0.7753910221639894,0
INV_00462,28.0,46566.64,7,3650.25,0.11209154690956971,0.7653377543401888,0
INV_00463,37.1,39553.7,6,4823.67,0.11517457819207284,0.6566032757469643,0
INV_00464,33.9,35624.81,9,4253.02,0.12472958019531781,0.7040161566654325,0
INV_00465,32.8,74611.09,19,7156.24,0.11639747469193738,0.8291508481341042,0
INV_00466,41.1,36429.19,21,5452.96,0.15357427086121148,0.9862748904979001,1
INV_00467,42.6,37148.27,8,2155.73,0.12130473193139203,0.7028498196279517,0
INV_00468,29.7,86184.15,59,8538.72,0.21639559368266656,0.5820112701769435,0
INV_00469,29.2,41362.16,7,3647.18,0.1159316418855888,0.5595975282841448,0
INV_00470,32.2,53015.06,25,6262.1,0.14861253823796064,0.9824866737494372,0
INV_00471,18.0,45554.45,2,4909.01,0.10291461838249384,0.7731998789462794,0
INV_00472,19.8,52056.91,22,3478.4,0.1418046819905729,0.6232551611934672,1
INV_00473,48.7,107601.18,13,11999.6,0.08380761171353647,0.7402690431970144,0
INV_00474,51.4,38133.8,17,4298.84,0.14163638712157048,0.9278240614640142,0
INV_00475,32.5,71181.7,5,6082.68,0.09190409472059194,0.6215401681154332,0
INV_00476,40.8,74465.43,12,7096.86,0.10245291059523848,0.9534684912421922,0
INV_00477,38.1,71685.3,30,5868.64,0.14444899312832193,0.8631244569473399,0
INV_00478,65.8,105038.02,30,10332.96,0.1168645526328238,0.5746677803169681,0
INV_00479,46.2,24082.69,6,2558.39,0.12720235709871722,0.35165091072006843,0
INV_00480,33.7,29338.89,9,2599.24,0.12982965279522396,0.7582091034090089,0
INV_00481,25.4,35296.25,1,3079.16,0.1080387118463048,0.45303875397247767,0
INV_00482,18.9,42378.32,2,2625.09,0.10507650246966355,0.5860496792234798,0
INV_00483,37.0,59997.88,3,6337.03,0.09533713394760236,0.5006705550538293,0
INV_00484,27.4,36043.04,7,1679.85,0.1199739204067884,0.881411549664204,0
INV_00485,20.8,35934.19,29,3624.5,0.17678636021129138,0.5920579644249239,1
INV_00486,28.5,55519.0,15,3752.74,0.12238869545968897,0.9071722668027133,1
INV_00487,24.2,67109.33,32,6761.44,0.15392344872014435,0.7232050517000524,1
INV_00488,51.9,52569.71,29,5250.85,0.1597892156990169,0.980257044489935,0
INV_00489,43.8,68795.48,18,7282.89,0.11866518683214702,0.8682213942698043,0
INV_00490,34.9,27565.24,14,3618.81,0.14351264896633764,0.5807360257029649,0
INV_00491,49.8,38541.79,54,4901.77,0.26079155975407736,0.828492363114138,0
INV_00492,35.8,34677.36,17,1857.69,0.14473397100866892,0.38939095488294,0
INV_00493,26.4,41367.94,14,4078.59,0.13155880063679204,0.7612855359467365,0
INV_00494,50.2,51247.91,41,7135.73,0.19738504185024577,0.521103344153406,1
INV_00495,40.4,25845.01,2,2703.6,0.11698746261115488,0.7573881883044505,0
INV_00496,24.6,41186.51,22,3287.3,0.15174598496719816,0.806973549850868,0
INV_00497,33.1,38382.33,3,3758.53,0.10985334239174226,0.6571157187088849,0
INV_00498,26.2,28300.63,35,2446.4,0.2044356054748771,0.7441123736718147,0
INV_00499,21.2,69650.73,32,5788.61,0.15152120726664195,0.5041448464887578,0
INV_00500,44.3,52427.13,15,6111.82,0.1248354481083531,0.7383559209815728,0
INV_00501,54.1,41492.52,22,4733.61,0.15145846426394083,0.6153684958196587,1
INV_00502,21.0,115374.09,30,10202.9,0.1092944163955841,0.8532030040511488,1
INV_00503,40.6,29087.45,14,2815.47,0.14215124652220465,0.4627155733216641,0
INV_00504,28.5,118902.38,48,11323.77,0.14771842569842922,0.3951079169341902,0
INV_00505,30.1,47067.01,12,3105.11,0.12237651976198438,0.6684016825956025,0
INV_00506,29.1,37121.71,45,2297.35,0.22845571059045497,0.8513443467786871,0
INV_00507,26.4,41961.4,18,2930.18,0.1407460860575317,0.6591082953906562,0
INV_00508,35.5,43889.95,12,4330.57,0.12489106001751811,0.9105807752174878,0
INV_00509,26.7,127593.77,1,12301.42,0.05813071409722211,0.5573742196328204,0
INV_00510,37.7,60150.95,8,5055.91,0.10450250454998106,0.8678405592482805,0
INV_00511,34.5,32631.48,41,2871.27,0.21981846604570512,0.937848099280769,1
INV_00512,32.6,74397.93,12,8187.33,0.10249826251829164,0.8310984624183314,0
INV_00513,25.9,44070.07,11,4763.7,0.12251344059135982,0.5448802085315783,0
INV_00514,29.2,21509.87,14,3152.86,0.14903605436349113,0.8400348667195762,0
INV_00515,42.6,73438.1,7,7115.5,0.09399098346027611,0.822392478048322,1
INV_00516,40.0,74436.39,14,9046.2,0.10632772005394425,0.6645337891126174,0
INV_00517,25.2,45149.13,10,4862.99,0.11948227546432016,0.7650853359397853,0
INV_00518,36.0,39300.32,49,3441.11,0.24039915359336603,0.3508423806263157,1
INV_00519,42.5,78296.8,17,7922.63,0.10956833543522417,0.558499451304714,1
INV_00520,18.3,38451.6,36,2597.08,0.19586623734339303,0.8568770739473398,1
INV_00521,40.4,87465.7,24,8440.38,0.11734589942576891,0.4606172450694534,0
INV_00522,28.4,38844.51,5,4314.43,0.11361063603179632,0.34616357421063326,0
INV_00523,40.7,49575.08,41,5569.18,0.1993281640286971,0.7988580891499296,0
INV_00524,27.4,63199.75,2,5909.81,0.09160849676452082,0.8485481940358173,0
INV_00525,18.0,56900.45,12,8423.94,0.11486841469213806,0.4388352878245137,0
INV_00526,18.7,37508.42,6,3578.63,0.11670597335609431,0.5140375259376193,0
INV_00527,35.5,61445.27,16,4466.13,0.11997414649745539,0.8384430750031626,0
INV_00528,37.6,72572.63,8,8470.53,0.09631040617267524,0.6597002275881745,0
INV_00529,26.0,33236.88,26,3930.82,0.17073524403127258,0.721811923369871,0
INV_00530,41.4,64062.95,56,6637.98,0.23378604586460033,0.8636633369836321,1
INV_00531,18.4,48850.53,25,4420.13,0.15250304844620396,0.9654886198369078,0
INV_00532,34.3,34061.19,9,3799.47,0.1259819376677534,0.7623785727826389,0
INV_00533,22.9,60164.37,19,7635.45,0.1276985868244873,0.7335528512413555,1
INV_00534,28.5,76781.72,44,7879.8,0.1783760040001132,0.572373956315972,0
INV_00535,35.5,40337.53,7,2563.72,0.11670099683260793,0.6609942879884637,0
INV_00536,26.4,61684.96,3,2715.14,0.09427948111687423,0.7281526493416925,0
INV_00537,31.2,43910.36,3,4775.6,0.10596627181491838,0.8077605232370075,0
INV_00538,45.1,69215.94,14,5935.68,0.11000623599364454,0.647439943441855,1
INV_00539,29.2,84139.47,27,8314.23,0.1265676765147033,0.8946046512212394,0
INV_00540,43.4,58630.58,22,5053.98,0.13606060568589062,0.5983845184793896,0
INV_00541,23.7,72208.67,13,6339.96,0.10591556559236676,0.3934098893538069,0
INV_00542,40.3,78735.66,27,7108.29,0.130996299744209,0.703972670728508,0
INV_00543,49.4,40215.85,21,3346.71,0.15001288570532567,0.8765714815729331,0
INV_00544,18.0,43569.8,20,5133.22,0.14435014619312764,0.7782194767282573,0
INV_00545,27.0,62456.3,5,6819.27,0.09736383243363352,0.8276353692140498,0
INV_00546,40.8,93993.82,8,8191.39,0.08352470238244307,0.4683976850832839,0
INV_00547,33.0,31228.54,9,2051.12,0.12827811180672669,0.516637539931148,0
INV_00548,38.7,65805.08,34,6959.63,0.16065135213450896,0.7033146886771718,0
INV_00549,29.0,89906.85,30,10043.19,0.12876430844261944,0.6623771792919848,0
INV_00550,35.9,48156.23,6,5852.76,0.10892361747100889,0.8006762139387592,0
INV_00551,33.4,51910.82,2,4188.17,0.09870606305984857,0.7940186704781568,0
INV_00552,46.7,51345.03,30,6123.81,0.16379854076976888,0.5091001613031239,0
INV_00553,37.5,50000.75,11,3223.81,0.11793159216890846,0.8739841095247286,0
INV_00554,38.4,37032.03,5,3500.32,0.11495081387411872,0.9699811656605055,0
INV_00555,30.9,49029.04,3,5389.93,0.10247566511969537,0.883174181991512,0
INV_00556,30.1,37519.55,1,1673.15,0.10648352821294145,0.9187706552873002,0
INV_00557,30.7,69802.77,12,9073.13,0.1056277178498889,0.6245924135554459,0
INV_00558,38.9,26527.52,9,3979.45,0.1321675146225368,0.6494581795364355,0
INV_00559,30.8,77175.17,24,8364.52,0.12535871870092244,0.6012727350259517,0
INV_00560,37.9,83275.25,76,7362.5,0.28597143681352255,0.9305213440571771,1
INV_00561,55.8,56648.94,5,5596.79,0.10115635780379403,0.8936337771155987,0
INV_00562,43.7,113964.64,6,12186.88,0.07027204973561937,0.9518822950277376,0
INV_00563,31.7,63678.89,9,5245.23,0.10402123839117793,0.7893306394538157,1
INV_00564,47.0,60064.81,13,5826.01,0.11461474949336938,0.8803038454389351,0
INV_00565,30.9,26153.97,24,3525.78,0.1722275961332833,0.6492178488264474,0
INV_00566,18.0,86008.83,9,7106.29,0.08977025940932466,0.7288948994127287,0
INV_00567,24.9,35412.47,3,3873.67,0.11199282866491603,0.756255449354889,1
INV_00568,18.0,33821.34,27,1627.36,0.17306249476487023,0.6296076102501721,0
INV_00569,31.5,57747.5,32,4830.9,0.1630420505175911,0.8508673045541734,0
INV_00570,35.2,37599.88,6,3255.4,0.11663711697429778,0.9209815656990117,0
INV_00571,51.8,47862.16,3,5299.77,0.10326232790000339,0.7712792655458438,0
INV_00572,38.3,89507.57,16,8249.97,0.09995974643228595,0.9080522878382771,0
INV_00573,32.8,106801.77,5,10805.73,0.07237200563168875,0.7707573452712922,0
INV_00574,43.3,40339.21,10,3346.69,0.12322858848137028,0.44579725516666213,0
INV_00575,18.0,48744.37,31,4343.82,0.16929727732397334,0.8226431011509997,0
INV_00576,37.4,146693.17,5,15919.98,0.0550848482594,0.6928801114756427,0
INV_00577,42.7,106262.47,33,9476.02,0.12243700907994542,0.627966887436097,0
INV_00578,20.2,79549.65,23,8714.12,0.12125502555979618,0.9194874841879693,0
INV_00579,46.4,37560.79,5,3755.01,0.11455842820800298,0.7763635608356563,1
INV_00580,38.4,40639.54,15,3488.4,0.1345508511656748,0.6896341580184262,0
INV_00581,30.8,79127.58,20,6695.24,0.11513077567633248,0.5971365278517997,0
INV_00582,41.3,25192.98,5,1373.06,0.1240467851471007,0.8386309797814935,0
INV_00583,57.7,86685.03,4,7929.86,0.08132524089785963,0.6703117699037572,0
INV_00584,36.8,98099.48,16,9659.89,0.09445304186232416,0.3814467948947786,0
INV_00585,37.5,45581.44,24,5161.65,0.15292517710907574,0.6855628544588767,0
INV_00586,30.4,107737.61,13,10473.52,0.08373111993480872,0.5446705402478222,0
INV_00587,26.5,65035.85,2,6270.27,0.09049843167402227,0.6321301635439717,1
INV_00588,43.3,32035.31,52,3119.54,0.2620065728400917,0.6079890811233699,0
INV_00589,26.4,55259.82,24,6002.76,0.14398960145212916,0.6493636743108337,0
INV_00590,35.7,39114.4,20,4556.24,0.14841683997950078,0.8172820702018846,0
INV_00591,30.2,58625.05,21,4475.54,0.13365975211434528,0.8371012662531447,0
INV_00592,39.8,31242.9,11,2842.21,0.13294838382571572,0.507885813988268,0
INV_00593,38.3,112134.33,84,12440.84,0.27669804425745037,0.6499201699531804,0
INV_00594,45.4,69308.78,3,5614.76,0.08963011100167433,0.7830897405547225,0
INV_00595,29.9,43418.0,27,4416.11,0.16325846899517577,0.7702824989290523,0
INV_00596,32.3,59366.76,11,5765.83,0.11099830799720276,0.1686952992036512,0
